id,name,acct_code,external_id,customer_id,user_id,project_location_id,project_stage_id,cost_center_id,billing_contact_id,shipping_contact_id,notes,recalc_warning,currency,budget,budget_time,budget_cost,rate,sga_labor,start_date,finish_date,notify_owner,notify_assignees,notify_issue_assigned_to,notify_issue_created_project_owner,notify_issue_created_customer_owner,notify_issue_closed_assigned_to,notify_issue_closed_project_owner,notify_issue_closed_customer_owner,invoice_text,invoice_layout_id,te_approver,az_approver,ta_approver,pr_approver,po_approver,br_approver,tb_approver,te_approvalprocess,az_approvalprocess,ta_approvalprocess,pr_approvalprocess,po_approvalprocess,br_approvalprocess,tb_approvalprocess,dirty,want_dirty,sync_customer,auto_bill,auto_bill_cap,auto_bill_cap_value,auto_bill_override,tax_rate_federal,tax_rate_state,tax_location_id,task_budget_cost,task_budget_revenue,defer_recalc,msp_link_type,sync_workspace,only_owner_can_edit,user_filter,timetype_filter,category_filter,assignment_cc,billing_code,message,active,deleted,created,updated,audit,notify_sr_submitted_project_owner,sold_to_contact_id,dashboard_from,enable_dashboard,attachment_id,custom_1,pm_approver_1,pm_approver_2,pm_approver_3,payroll_type_filter,te_allowance_approver,te_allowance_approvalprocess,cost_type_filter,custom_8,custom_10,portfolio_project_id,is_portfolio_project,project_exclude_filter,customer_exclude_filter,rv_approver,rv_approvalprocess,custom_15,custom_16,credit_invoice_layout_id,rate_card_id,rm_approver,rm_approvalprocess,bg_approver,bg_approvalprocess,contact_id,custom_17,custom_18,newsfeed_id,custom_27,custom_34,custom_37,custom_38,custom_40,custom_41,custom_42,custom_43,custom_44,custom_65,custom_66,custom_68,custom_71,custom_88,custom_89,custom_90,custom_91,custom_92,custom_93,custom_94,custom_95,custom_96,custom_97,custom_98,custom_99,custom_125,custom_127,custom_133,custom_137,custom_143,custom_146,custom_150,custom_158
554,5581 - For Deletion,,NA,35,98,0,8,0,0,0,22/April - Awaiting handover RITM.,,AUD,0,0,0,0,0,3/28/2021,3/26/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/15/2021 15:05,5/25/2021 17:51,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,550,0,,,,,,,,,,,,18133,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
555,Change MRN and accs. # suffix OHM RITM0033954,,RITM0033954,2,73,2,4,0,0,0,,,USD,0,0,0,0,0,3/31/2021,7/29/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/15/2021 15:05,7/1/2021 14:37,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,551,0,,,,,,,,,Project,,,0,0000-00-00,3,0000-00-00,,7/31/2021,,,,,,,,RPEG : RITM0033954,,8230,,,#Q-09535,0000-00-00
556,5573 - For Deletion,,NA,50,0,0,8,0,0,0,,,AUD,0,0,0,0,0,3/31/2021,3/31/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,1,4/15/2021 15:05,5/25/2021 17:51,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,552,0,,,,,,,,,,,,36901,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,NA,,Delete,,,,0000-00-00
557,AUXRI - #Q-09550 Lime Radiology - Onsite Assistance,,RITM0033472,60,53,0,2,0,0,0,,,AUD,0,0,0,0,0,3/30/2021,3/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/15/2021 15:05,5/1/2021 13:31,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,553,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,AUXRI : Q-09550,,5572,,,,0000-00-00
558,Project To Delete Tasks,,,1,7,0,9,0,0,0,,,CAD,0,0,0,0,0,4/15/2021,9/23/2022,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/15/2021 16:24,4/15/2021 16:44,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,554,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
559,New Server build – cCARE – CAL,,RITM0033652,255,73,0,8,0,0,0,,,CAD,0,0,0,0,0,3/16/2021,3/31/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,4/16/2021 7:26,5/17/2021 13:56,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,555,0,,,,,,,,,,,,1800,4/30/2021,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
560,RDSSWFMIDMOD1 server addition,,RITM0033877,255,73,2,4,0,0,0,,,CAD,0,0,0,0,0,3/26/2021,6/29/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/16/2021 7:26,7/1/2021 13:33,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,556,0,,,,,,,,01- PACS,,,,0,0000-00-00,,0000-00-00,,7/31/2021,,,,,,,,,,,,,,0000-00-00
561,RDS - Install Analytics backend on RDSANALYT01,,RITM0032480,255,37,2,4,0,0,0,,,CAD,0,0,0,0,0,1/13/2021,12/31/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/16/2021 7:26,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,557,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,Green,1/31/2022,Green,Green,server is funcitioning - migration is ongoing and will continue to take several months. PCD could be pushed but since this is non-billable it's just for tracking purposes,Green,Green,,,,,,,,,0000-00-00
562,FINAO: report migration catchup,,RITM0033808,117,28,0,8,0,0,0,,,CAD,0,0,0,0,0,3/23/2021,3/23/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/16/2021 7:26,5/5/2021 15:36,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,558,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
563,NZHR - Small scale re-arch/ complex evergreen,,RITM0030021,379,53,1,8,0,0,0,,,CAD,0,0,0,0,0,9/8/2020,4/30/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,4/16/2021 7:26,7/2/2021 0:26,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,6,559,0,,,,,,,,,,,,0,6/11/2021,,6/11/2021,,6/30/2021,,,,,,,,,,,,,,0000-00-00
564,TEST SERVER REPLACEMENT Project,,RITM0031194,238,53,1,8,0,0,0,,,CAD,0,0,0,0,0,11/2/2020,3/12/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,4/16/2021 7:26,5/31/2021 19:17,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,560,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
565,FINAO - Removing list of studies from the FINAO PACS,,RITM0033464,117,128,0,8,0,0,0,,,CAD,0,0,0,0,0,3/5/2021,3/5/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/16/2021 7:26,5/14/2021 16:20,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,561,0,,,,,,,,,,,,0,4/4/2021,,0000-00-00,,4/12/2021,,,,,,,,,,,,,,0000-00-00
566,SGRA - Assistance for SCHPGO PACS image transfer,,RITM0033795,276,128,0,3,0,0,0,,,CAD,0,0,0,0,0,3/23/2021,3/26/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/16/2021 7:26,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,562,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,6/30/2021,,,,,,,,,,,,,,0000-00-00
567,ADF - Implementation of AWS Cloud billing module,,RITM0021762,4,98,1,9,0,0,0,,,CAD,0,0,0,0,0,4/16/2021,4/16/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/16/2021 7:26,5/6/2021 20:15,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,563,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
568,AUXRI - Server Decommissioning - auxriclmmod1,,RITM0032776,60,98,1,8,0,0,0,,,CAD,0,0,0,0,0,1/28/2021,4/9/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,4/16/2021 7:26,6/22/2021 11:18,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,564,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
569,IV FRU,,RITM0033735,60,98,1,8,0,0,0,Awaiting approval from the client - CHG0123122,,CAD,0,0,0,0,0,3/19/2021,4/7/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,4/16/2021 7:26,5/13/2021 3:47,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,565,0,,,,,,,,13- IV FRU,Maintenance,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
570,CAPIT - Decommissioning of a PACS Server - capitzzweb2,,RITM0033634,74,98,0,4,0,0,0,,,CAD,0,0,0,0,0,3/16/2021,3/16/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/16/2021 7:26,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,566,0,,,,,,,,18- Server Decommission,,,,0,0000-00-00,,0000-00-00,,9/3/2021,,,,,,,,,,,,,,0000-00-00
571,HISCON PACS FRU to 4-17-1 Rx (latest),,RITM0033635,139,98,1,4,0,0,0,,,CAD,0,0,0,0,0,3/16/2021,3/16/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/16/2021 7:26,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,567,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,7/30/2021,,,,,,,,,,,,,,0000-00-00
572,NCRAD - Decommission of the EOL business reporting solution,,RITM0030306,205,98,1,4,0,0,0,Awaiting update from CIS.,"This project has two calculation problems<br>1. NCRAD - Decommission of the old EOL -  business reporting solution and  leave the analytics backend reporting solution (1): Dates and projections cannot be calculated. Make sure that assignment percentages, hours and schedule are reasonable.<br>2. NCRAD - Decommission of the old EOL -  business reporting solution and  leave the analytics backend reporting solution (1): End date can not be used. The end date is before the start date",CAD,0,0,0,0,0,9/21/2020,10/5/2040,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/16/2021 7:26,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,568,0,,,,,,,,18- Server Decommission,,,,0,0000-00-00,,0000-00-00,,9/1/2021,,,,,,,,,,,,,,0000-00-00
573,Server Decomission - ncradlbhmod1,,RITM0032840,205,98,1,8,0,0,0,,,CAD,0,0,0,0,0,2/1/2021,3/26/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,4/16/2021 7:26,5/13/2021 3:50,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,569,0,,,,,,,,18- Server Decommission,Maintenance,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
574,PMO: Project AUSIG-QXR Merge,,RITM0012614,52,53,1,8,0,0,0,No action from the client - closing. They did not complete the validation activities.,,CAD,0,0,0,0,0,4/16/2021,4/16/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,4/16/2021 7:26,5/31/2021 19:25,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,570,0,,,,,,,,01- PACS,Project,,,0,0000-00-00,4,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
575,New Server build – Nashville General Hospital Imaging– NGN,,RITM0034011,255,73,0,8,0,0,0,,,CAD,0,0,0,0,0,4/6/2021,4/22/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,4/16/2021 7:26,5/17/2021 13:55,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,571,0,,,,,,,,17- Server Addition,Project,,,300,4/30/2021,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
576,New Server build – LBJ Crown Point – LBJ,,RITM0034021,255,73,0,8,0,0,0,,,CAD,0,0,0,0,0,4/6/2021,4/21/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,,,,,,,,,,,,,4/16/2021 7:26,5/17/2021 13:55,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,572,0,,,,,,,,,,,,450,4/30/2021,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
577,project to delete tasks,,,1,7,0,8,0,0,0,,,CAD,0,0,0,0,0,4/16/2021,4/16/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,1,4/16/2021 13:42,4/16/2021 14:10,,,0,,,0,,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,573,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,,,,,,,0000-00-00
578,HSRAD - Tech Portal,,RITM0034227,143,89,0,2,0,0,0,,,USD,0,0,0,0,0,4/6/2021,4/6/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4g2QAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,574,0,,,,,,,,,,,,3210,0000-00-00,,0000-00-00,,9/30/2021,,,,,,,,HSRAD : Q-00038,,5966,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4g2QAA/view,,,0000-00-00
579,FINAO - DICOM prefetch changes_RABR,,RITM0033938,243,0,0,2,0,0,0,,,USD,0,0,0,0,0,4/30/2021,4/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4wTQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,575,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,FINAO : RABR : Q-00117,,5971,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4wTQAQ/view,,,0000-00-00
580,RPEG: SAC MRN & Accession change,,RITM0034276,2,0,0,2,0,0,0,,,USD,0,0,0,0,0,4/9/2021,4/9/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4ajQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,576,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,RPEG : Q-00118,,5968,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4ajQAA/view,,,0000-00-00
581,AIS - 4 Depot servers addition - Bank2,,RITM0034083,6,73,0,8,0,0,0,,,USD,0,0,0,0,0,6/4/2021,6/4/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,,,4/19/2021 9:18,6/21/2021 11:04,,,0,,,0,,0,0,0,,0,0,,8014W000003r4atQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,577,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,4/30/2021,,,,,,,,AIS : Q-00119,,5973,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4atQAA/view,,,0000-00-00
582,Ostego (OH) Site Addition,,RITM0033278,201,37,0,4,0,0,0,,,USD,0,0,0,0,0,4/3/2021,9/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4myQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,578,0,,,,,,,,,,,,0,0000-00-00,,8/15/2021,Green,8/27/2021,Green,Green,,Green,Green,,,CPART : MUN : Q-00124,,5979,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4myQAA/view,,Q-00124,0000-00-00
583,DJP - DR on djpprosmod1 RITM0034125,,RITM0034125,102,98,1,8,0,0,0,,,AUD,0,0,0,0,0,4/9/2021,4/9/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/21/2021 15:17,,,0,,,0,,0,0,0,,0,0,,8014W000003r4pTQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,579,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,IMED : DJP : Q-00131,,5970,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4pTQAQ/view,,,0000-00-00
584,CRR - High Availability Solution,,RITM0034289,94,0,0,2,0,0,0,Need to validate Parent Ticket RITM0034289,,USD,0,0,0,0,0,4/9/2021,4/9/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4ayQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,580,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,CRR : Q-00135,,5976,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4ayQAA/view,,,0000-00-00
585,CAMIS - HL7 integration with Konica RIS,,RITM0034160,73,128,0,3,0,0,0,,,CAD,0,0,0,0,0,5/3/2021,5/3/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/30/2021 11:27,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4qHQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,581,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,9/30/2021,,,,,,,,CAMIS : Q-00140,,5980,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4qHQAQ/view,,,0000-00-00
586,MXC - DRA/SHSH - Unidirectional Interface,,RITM0034119,202,0,0,2,0,0,0,,,USD,0,0,0,0,0,4/12/2021,4/12/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4aAQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,582,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,MXC : Q-00166,,5975,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4aAQAQ/view,,,0000-00-00
587,ROI Partial Study Deletion,,RITM0034120,433,128,2,4,0,0,0,,,USD,0,0,0,0,0,4/12/2021,4/13/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4p9QAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,583,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,7/12/2021,,,,,,,,ROI-D : Q-00174,,5977,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4p9QAA/view,,,0000-00-00
588,JRAD - DICOM Deletion RITM0034121,,RITM0034121,161,87,2,8,0,0,0,,,USD,0,0,0,0,0,4/14/2021,6/25/2021,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/21/2021 15:19,,,0,,,0,,0,0,0,,0,0,,8014W000003r4gCQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,584,0,,,,,,,,,,,,0,5/28/2021,,0000-00-00,,6/11/2021,,,,,,,,JRAD : Q-00199,,5969,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4gCQAQ/view,,,0000-00-00
589,ARS -  AMO Distributed Radiology Site Addition - RITM0034186,,RITM0034186,18,247,2,4,0,0,0,,,USD,0,0,0,0,0,5/1/2021,4/30/2021,,,,,,,,,,0,0,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,7/1/2021 13:11,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4lqQAA,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,585,0,,,,,,,,,,,,91600,0000-00-00,,0000-00-00,,12/31/2021,,,,,,,,ARS : Q-00221,,5974,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4lqQAA/view,,,0000-00-00
590,ROI InteleConnect API URL for EMR,,RITM0034165,433,87,0,4,0,0,0,,,USD,0,0,0,0,0,5/1/2021,6/25/2021,,,,,,,,,,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4wKQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,586,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,7/30/2021,,,,,,,,ROI-D : Q-00223,,5978,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4wKQAQ/view,,,0000-00-00
591,"PRS-NCH Depot 1-2 Addition, PRS-NCH Mod 1-4 Addition",,RITM0033833,236,89,0,2,0,0,0,,,USD,0,0,0,0,0,5/17/2021,8/30/2021,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 9:18,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,8014W000003r4qMQAQ,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,587,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,8/31/2021,,,,,,,,PRS : Q-00228,,5972,https://inteleradmedicalsystems.lightning.force.com/lightning/r/Order/8014W000003r4qMQAQ/view,,,0000-00-00
592,MIC - Clario SmartWorklist Implementation,,RITM0024013,183,89,0,4,0,0,0,,,CAD,0,0,0,0,0,2/19/2021,6/30/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 15:52,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,588,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,9/30/2021,,,,,,,,,,,,,,0000-00-00
593,RPIE - MBB - Baptist Health Migration,,RITM0029150,2,92,2,4,0,0,0,"Project will be completed in 4 Phases.
Projected Completion date is for Phase 1.
Phase 1 - 08/24",,CAD,0,0,0,0,0,4/19/2021,4/19/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/19/2021 15:56,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,589,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,Green,8/24/2021,Green,Green,,Green,Green,,,,,,,,,0000-00-00
594,CSSSHY - time tracking for RID/Mediateur - RITM0026835,,RITM0026835,1,204,0,4,0,0,0,Project Hand-Off to PM Team,,CAD,0,0,0,0,0,4/1/2020,6/17/2021,,,,,,,,,,0,-3,0,-3,0,0,0,-3,0,0,0,0,0,0,0,0,,0,1,,0,,0,0,0,0,0,,,,,,,,,,,1,,4/20/2021 8:38,6/28/2021 16:44,,,0,,,0,1,0,0,0,,0,0,,,,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,590,0,,,,,,,,,,,,0,0000-00-00,,0000-00-00,,0000-00-00,,,,,,,,,,8096,,,,0000-00-00
